id,upload_id,row_number,col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i,col_j,raw_data,created_at,col_k,col_l,col_m,col_n,col_o,col_p,col_q,col_r,col_s,col_t,col_u,col_v,col_w,col_x,col_y,col_z,col_aa,col_ab,col_ac,col_ad,col_ae,col_af,col_ag,col_ah,col_ai,col_aj,col_ak,col_al,col_am,col_an,col_ao,col_ap,col_aq,col_ar,col_as,col_at,col_au,col_av,col_aw,col_ax,col_ay,col_az,col_ba,col_bb
105,1,105,PREMIO TEMPO DE SERVICO,402,1206-Adicional por tempo de serviço,OK,-,0,,,,,"{""202501"": ""PREMIO TEMPO DE SERVICO"", ""__EMPTY"": ""1206-Adicional por tempo de serviço"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 402}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1,106,DIF. FERIAS,404,1020-Férias – gozadas,VERIFICAR ,-,1020 - Natureza da Rubrica encerrada em 30/04/2023 - Natureza da Rubrica sujerida 1016 - Férias ,,,,,"{""202501"": ""DIF. FERIAS"", ""__EMPTY"": ""1020-Férias – gozadas"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""1020 - Natureza da Rubrica encerrada em 30/04/2023 - Natureza da Rubrica sujerida 1016 - Férias "", ""Competencia"": 404}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1,107,MEDIAS FERIAS (Ferias),405,1020-Férias – gozadas,VERIFICAR ,-,1020 - Natureza da Rubrica encerrada em 30/04/2023 - Natureza da Rubrica sujerida 1016 - Férias ,,,,,"{""202501"": ""MEDIAS FERIAS (Ferias)"", ""__EMPTY"": ""1020-Férias – gozadas"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""1020 - Natureza da Rubrica encerrada em 30/04/2023 - Natureza da Rubrica sujerida 1016 - Férias "", ""Competencia"": 405}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1,108,1/3 MEDIAS FERIAS (Ferias),406,1017-,OK,-,Verificar tipo de Rendimentos no GI  e no bloco da rescisão ,,,,,"{""202501"": ""1/3 MEDIAS FERIAS (Ferias)"", ""__EMPTY"": ""1017-"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Verificar tipo de Rendimentos no GI  e no bloco da rescisão "", ""Competencia"": 406}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1,109,MEDIAS FERIAS S/ABONO (Ferias),407,1021-Férias - abono ou gratificação de férias superior a 20 dias,VERIFICAR ,Rubrica com inconsistência de IRRF,Natureza da Rubrica sujerida 1019 - Terço constitucional de férias - Abono ou gratificação de férias superior a 20 dias,,,,,"{""202501"": ""MEDIAS FERIAS S/ABONO (Ferias)"", ""__EMPTY"": ""1021-Férias - abono ou gratificação de férias superior a 20 dias"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida 1019 - Terço constitucional de férias - Abono ou gratificação de férias superior a 20 dias"", ""Competencia"": 407}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1,110,1/3 MEDIAS FERIAS S/ABONO (Ferias),408,1021-Férias - abono ou gratificação de férias superior a 20 dias,VERIFICAR ,Rubrica com inconsistência de IRRF,Natureza da Rubrica sujerida 1019 - Terço constitucional de férias - Abono ou gratificação de férias superior a 20 dias,,,,,"{""202501"": ""1/3 MEDIAS FERIAS S/ABONO (Ferias)"", ""__EMPTY"": ""1021-Férias - abono ou gratificação de férias superior a 20 dias"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida 1019 - Terço constitucional de férias - Abono ou gratificação de férias superior a 20 dias"", ""Competencia"": 408}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1,111,ABONO PECUNIARIO RODOVIARIOS,420,1018-,OK,"Rubrica com inconsistência de INSS, IRRF e FGTS",Alterado anteriormente por mim - Adriana ,,,,,"{""202501"": ""ABONO PECUNIARIO RODOVIARIOS"", ""__EMPTY"": ""1018-"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de INSS, IRRF e FGTS"", ""__EMPTY_3"": ""Alterado anteriormente por mim - Adriana "", ""Competencia"": 420}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1,112,AJUDA DE CUSTO,421,1211-Gratificações,VERIFICAR ,"Rubrica com inconsistência de INSS, IRRF e FGTS",Natureza no GI 1603 - ajusta por mim Adriana ,,,,,"{""202501"": ""AJUDA DE CUSTO"", ""__EMPTY"": ""1211-Gratificações"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""Rubrica com inconsistência de INSS, IRRF e FGTS"", ""__EMPTY_3"": ""Natureza no GI 1603 - ajusta por mim Adriana "", ""Competencia"": 421}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1,113,COMBUSTIVEL,426,1620-Ressarcimento de despesas pelo uso de veículo próprio,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""COMBUSTIVEL"", ""__EMPTY"": ""1620-Ressarcimento de despesas pelo uso de veículo próprio"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 426}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1,114,REEMBOLSO DESC. INDEVIDO,428,1299-Outros Adicionais,VERIFICAR ,"Rubrica com inconsistência de INSS, IRRF e FGTS",Natureza da Rubrica 1299 foi encerrada em 30.04.2023 - Natureza sujerida 1629 - Ressarcimento de outras despesas,,,,,"{""202501"": ""REEMBOLSO DESC. INDEVIDO"", ""__EMPTY"": ""1299-Outros Adicionais"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""Rubrica com inconsistência de INSS, IRRF e FGTS"", ""__EMPTY_3"": ""Natureza da Rubrica 1299 foi encerrada em 30.04.2023 - Natureza sujerida 1629 - Ressarcimento de outras despesas"", ""Competencia"": 428}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1,115,DEVOLUCAO DESC. MULTAS TRANSITO,431,2920-Reembolsos diversos,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DEVOLUCAO DESC. MULTAS TRANSITO"", ""__EMPTY"": ""2920-Reembolsos diversos"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 431}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1,116,HORAS EXTRAS 50% MES ANTERIOR,441,1003-Horas extraordinárias,OK,-,Verificar informações para bloco na rescisão ,,,,,"{""202501"": ""HORAS EXTRAS 50% MES ANTERIOR"", ""__EMPTY"": ""1003-Horas extraordinárias"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Verificar informações para bloco na rescisão "", ""Competencia"": 441}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1,117,DIF. VA E VR - CCT,444,1806-,OK,-,0,,,,,"{""202501"": ""DIF. VA E VR - CCT"", ""__EMPTY"": ""1806-"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 444}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1,118,GRATIFICACAO,449,1211-Gratificações,OK,-,0,,,,,"{""202501"": ""GRATIFICACAO"", ""__EMPTY"": ""1211-Gratificações"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 449}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1,119,DESC H EXTRAS 50% - MES ANT,462,1003-Horas extraordinárias,OK,-,Verificar informações para bloco na rescisão ,,,,,"{""202501"": ""DESC H EXTRAS 50% - MES ANT"", ""__EMPTY"": ""1003-Horas extraordinárias"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Verificar informações para bloco na rescisão "", ""Competencia"": 462}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1,120,ARTIGO 477,478,6106-Multa do art. 477 da CLT,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""ARTIGO 477"", ""__EMPTY"": ""6106-Multa do art. 477 da CLT"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 478}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1,121,INDENIZACAO ARTº 479,479,6104-Indenização do art. 479 da CLT,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""INDENIZACAO ARTº 479"", ""__EMPTY"": ""6104-Indenização do art. 479 da CLT"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 479}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1,122,ADIC. S/13º SALARIO,480,5001-13º salário,OK,-,0,,,,,"{""202501"": ""ADIC. S/13º SALARIO"", ""__EMPTY"": ""5001-13º salário"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 480}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1,123,ADIC. 13º SALARIO S/AVISO PREVIO,481,6001-13º salário relativo ao aviso-prévio indenizado,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""ADIC. 13º SALARIO S/AVISO PREVIO"", ""__EMPTY"": ""6001-13º salário relativo ao aviso-prévio indenizado"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 481}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1,124,ADIC. PERICULOSIDADE S/2ª PARCELA 13º SALARIO,482,5001-13º salário,OK,-,0,,,,,"{""202501"": ""ADIC. PERICULOSIDADE S/2ª PARCELA 13º SALARIO"", ""__EMPTY"": ""5001-13º salário"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 482}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1,125,F.G.T.S. MES ANTERIOR,483,9908-FGTS - depósito,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""F.G.T.S. MES ANTERIOR"", ""__EMPTY"": ""9908-FGTS - depósito"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 483}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1,126,DIF. ASSISTENCIA MEDICA,490,1405-Assistência médica,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DIF. ASSISTENCIA MEDICA"", ""__EMPTY"": ""1405-Assistência médica"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 490}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1,127,DIF. VALE-TRANSPORTE,499,1810-Transporte,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DIF. VALE-TRANSPORTE"", ""__EMPTY"": ""1810-Transporte"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 499}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1,128,DESC. FALTAS (DIAS),500,9209-Faltas ou atrados,VERIFICAR ,-,Natureza da Rubrica sujerida - 9207 - Faltas ,,,,,"{""202501"": ""DESC. FALTAS (DIAS)"", ""__EMPTY"": ""9209-Faltas ou atrados"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9207 - Faltas "", ""Competencia"": 500}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1,129,DESC. FALTAS (HORAS),501,9209-Faltas ou atrados,VERIFICAR ,-,Natureza da Rubrica sujerida - 9207 - Faltas ,,,,,"{""202501"": ""DESC. FALTAS (HORAS)"", ""__EMPTY"": ""9209-Faltas ou atrados"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9207 - Faltas "", ""Competencia"": 501}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1,130,DESC. ATRASO/FALTA HORAS,502,9209-Faltas ou atrados,OK,-,0,,,,,"{""202501"": ""DESC. ATRASO/FALTA HORAS"", ""__EMPTY"": ""9209-Faltas ou atrados"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 502}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1,131,DESC. D.S.R. S/FALTAS (DIAS),503,9210-DSR s/faltas e atrasos,VERIFICAR ,-,Natureza da Rubrica sujerida - 9211 DSR sobre faltas,,,,,"{""202501"": ""DESC. D.S.R. S/FALTAS (DIAS)"", ""__EMPTY"": ""9210-DSR s/faltas e atrasos"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9211 DSR sobre faltas"", ""Competencia"": 503}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1,132,DESC. D.S.R. S/FALTAS (HORAS),504,9210-DSR s/faltas e atrasos,VERIFICAR ,-,Natureza da Rubrica sujerida - 9211 DSR sobre faltas,,,,,"{""202501"": ""DESC. D.S.R. S/FALTAS (HORAS)"", ""__EMPTY"": ""9210-DSR s/faltas e atrasos"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9211 DSR sobre faltas"", ""Competencia"": 504}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1,133,DESC. ATRASOS/SAIDAS ANTECIPADAS,505,9209-Faltas ou atrados,OK,-,0,,,,,"{""202501"": ""DESC. ATRASOS/SAIDAS ANTECIPADAS"", ""__EMPTY"": ""9209-Faltas ou atrados"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 505}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1,134,DESC. ATRASOS/SAIDAS MES ANTERIOR,506,9209-Faltas ou atrados,OK,-,0,,,,,"{""202501"": ""DESC. ATRASOS/SAIDAS MES ANTERIOR"", ""__EMPTY"": ""9209-Faltas ou atrados"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 506}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1,135,DESC. FALTA DEVOLUCAO MATERIAL,514,9299-Outros descontos,#N/D,#N/D,#N/D,,,,,"{""202501"": ""DESC. FALTA DEVOLUCAO MATERIAL"", ""__EMPTY"": ""9299-Outros descontos"", ""__EMPTY_1"": ""#N/D"", ""__EMPTY_2"": ""#N/D"", ""__EMPTY_3"": ""#N/D"", ""Competencia"": 514}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1,136,DESC. ASSIST. ODONTOLOGICA DEPENDENTE,516,9299-Outros descontos,VERIFICAR,-,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""202501"": ""DESC. ASSIST. ODONTOLOGICA DEPENDENTE"", ""__EMPTY"": ""9299-Outros descontos"", ""__EMPTY_1"": ""VERIFICAR"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Competencia"": 516}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1,137,DESC. CONTRIB. ASSISTENCIAL LABORAL,519,9232-Contribuição Sindical – Assistencial,OK,-,0,,,,,"{""202501"": ""DESC. CONTRIB. ASSISTENCIAL LABORAL"", ""__EMPTY"": ""9232-Contribuição Sindical – Assistencial"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 519}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1,138,DESC. AVARIA,520,9299-Outros descontos,VERIFICAR,Rubrica com inconsistência de IRRF,Natureza da Rubrica sujerida - 9270 - Danos e prejuízos causados pelo trabalhador,,,,,"{""202501"": ""DESC. AVARIA"", ""__EMPTY"": ""9299-Outros descontos"", ""__EMPTY_1"": ""VERIFICAR"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9270 - Danos e prejuízos causados pelo trabalhador"", ""Competencia"": 520}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1,139,DESC. AVISO PREVIO,521,6901-Desconto do aviso-prévio,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. AVISO PREVIO"", ""__EMPTY"": ""6901-Desconto do aviso-prévio"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 521}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1,140,DESC. CO PARTICIPACAO A.M.,522,9299-Outros descontos,VERIFICAR ,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""202501"": ""DESC. CO PARTICIPACAO A.M."", ""__EMPTY"": ""9299-Outros descontos"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Competencia"": 522}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1,141,DESC. PGTO. ANTECIPADO,525,9200-Desconto de Adiantamentos,OK,-,0,,,,,"{""202501"": ""DESC. PGTO. ANTECIPADO"", ""__EMPTY"": ""9200-Desconto de Adiantamentos"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 525}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1,142,DESC. ASSIST. MEDICA,537,9299-Outros descontos,VERIFICAR ,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""202501"": ""DESC. ASSIST. MEDICA"", ""__EMPTY"": ""9299-Outros descontos"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Competencia"": 537}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1,143,DESC. SALDO NEGATIVO,540,2930-Insuficiência de saldo,OK,-,0,,,,,"{""202501"": ""DESC. SALDO NEGATIVO"", ""__EMPTY"": ""2930-Insuficiência de saldo"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 540}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1,144,DESC. ARREDONDAMENTO,541,2999-Arredondamentos,OK,-,0,,,,,"{""202501"": ""DESC. ARREDONDAMENTO"", ""__EMPTY"": ""2999-Arredondamentos"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 541}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1,145,DESC. ADIANT. NORMAL (FORAMES),546,9200-Desconto de Adiantamentos,OK,-,0,,,,,"{""202501"": ""DESC. ADIANT. NORMAL (FORAMES)"", ""__EMPTY"": ""9200-Desconto de Adiantamentos"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 546}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,146,DESC. ESTACIONAMENTO,547,9299-Outros descontos,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. ESTACIONAMENTO"", ""__EMPTY"": ""9299-Outros descontos"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 547}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1,147,DESC. PAGTO. INDEVIDO,550,9299-Outros descontos,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. PAGTO. INDEVIDO"", ""__EMPTY"": ""9299-Outros descontos"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 550}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1,148,DESC. CONTRIB. ASSISTENCIAL LABORAL,552,9232-Contribuição Sindical – Assistencial,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. CONTRIB. ASSISTENCIAL LABORAL"", ""__EMPTY"": ""9232-Contribuição Sindical – Assistencial"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 552}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,149,DESC. 13º SALARIO ANTECIPADO,555,9214-13° salário – desconto de adiantamento,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. 13º SALARIO ANTECIPADO"", ""__EMPTY"": ""9214-13° salário – desconto de adiantamento"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 555}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,150,DESC. 2ª VIA CARTAO ALIMENTACAO,564,9299-Outros descontos,OK,-,0,,,,,"{""202501"": ""DESC. 2ª VIA CARTAO ALIMENTACAO"", ""__EMPTY"": ""9299-Outros descontos"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 564}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1,151,DESC. I.N.S.S.,566,9201-Contribuição Previdenciária,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. I.N.S.S."", ""__EMPTY"": ""9201-Contribuição Previdenciária"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 566}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,152,DESC. I.R.F.,570,9203-Imposto de renda retido na fonte,OK,-,0,,,,,"{""202501"": ""DESC. I.R.F."", ""__EMPTY"": ""9203-Imposto de renda retido na fonte"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 570}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,153,DESC. I.R.F. S/FERIAS,571,9203-Imposto de renda retido na fonte,OK,-,0,,,,,"{""202501"": ""DESC. I.R.F. S/FERIAS"", ""__EMPTY"": ""9203-Imposto de renda retido na fonte"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 571}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
