id,upload_id,row_number,col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i,col_j,raw_data,created_at,natureza_anterior,natureza_nova,usuario_correcao,data_correcao,col_k,col_l,col_m,col_n,col_o,col_p,col_q,col_r,col_s,col_t,col_u,col_v,col_w,col_x,col_y,col_z,col_aa,col_ab,col_ac,col_ad,col_ae,col_af,col_ag,col_ah,col_ai,col_aj,col_ak,col_al,col_am,col_an,col_ao,col_ap,col_aq,col_ar,col_as,col_at,col_au,col_av,col_aw,col_ax,col_ay,col_az,col_ba,col_bb
674,1,219,587,DESC. CONTRIB. CONFEDERATIVA,9233-Contribuição sindical  Confederativa,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. CONTRIB. CONFEDERATIVA"", ""CodigoEvento"": 587, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9233-Contribuição sindical  Confederativa""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,1,220,590,DESC. CONTRIB. ASSISTENCIAL MES ANTERIOR,9232-Contribuição Sindical  Assistencial,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. CONTRIB. ASSISTENCIAL MES ANTERIOR"", ""CodigoEvento"": 590, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9232-Contribuição Sindical  Assistencial""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,1,221,591,DESC. CONTRIB. COLABORATIVA LABORAL,9232-Contribuição Sindical  Assistencial,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. CONTRIB. COLABORATIVA LABORAL"", ""CodigoEvento"": 591, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9232-Contribuição Sindical  Assistencial""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,1,222,592,DESC. CONTRIB. ASSISTENCIAL,9232-Contribuição Sindical  Assistencial,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. CONTRIB. ASSISTENCIAL"", ""CodigoEvento"": 592, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9232-Contribuição Sindical  Assistencial""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1,223,594,DESC. CONTRIB. SOC. LABORAL ANCINE,9232-Contribuição Sindical  Assistencial,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. CONTRIB. SOC. LABORAL ANCINE"", ""CodigoEvento"": 594, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9232-Contribuição Sindical  Assistencial""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,1,224,595,DESC. CONTRIB. NEGOCIAL,9233-Contribuição sindical  Confederativa,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. CONTRIB. NEGOCIAL"", ""CodigoEvento"": 595, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9233-Contribuição sindical  Confederativa""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1,225,596,DESC. I.N.S.S. S/13º SALARIO,9201-Contribuição Previdenciária,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. I.N.S.S. S/13º SALARIO"", ""CodigoEvento"": 596, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9201-Contribuição Previdenciária""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,1,226,597,DESC. D.S.R. S/FALTAS (DIAS) MES ANTERIOR,1002-Descanso semanal remunerado - DSR,Verificar ,-,"Natureza da Rubrica sugerida 1020, pois o 1002  foi inativado em 30.04.2024  - Verificar também bloco na rescisão  no GI ",,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. D.S.R. S/FALTAS (DIAS) MES ANTERIOR"", ""CodigoEvento"": 597, ""OBSERVAÇÃO "": ""Natureza da Rubrica sugerida 1020, pois o 1002  foi inativado em 30.04.2024  - Verificar também bloco na rescisão  no GI "", ""Analise Natureza"": ""Verificar "", ""Natureza E-social"": ""1002-Descanso semanal remunerado - DSR""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1,227,599,DESC H.E PAGO MAIOR,1003-Horas extraordinárias,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC H.E PAGO MAIOR"", ""CodigoEvento"": 599, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,1,228,600,DESC. ACIDENTE DE TRABALHO (F.G.T.S.),9932-Auxílio acidente do acidentário,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. ACIDENTE DE TRABALHO (F.G.T.S.)"", ""CodigoEvento"": 600, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9932-Auxílio acidente do acidentário""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,1,229,601,DESC. AUXILIO DOENCA,9933-Auxílio - doença,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. AUXILIO DOENCA"", ""CodigoEvento"": 601, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9933-Auxílio - doença""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,1,232,607,DESC. ASSIST. MEDICA,9219-Desconto de assistência médica ou odontológica,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. ASSIST. MEDICA"", ""CodigoEvento"": 607, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9219-Desconto de assistência médica ou odontológica""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1,233,610,DESC. VT NAO UTILIZADO MES ANTERIOR,9216-Desconto de vale-transporte,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. VT NAO UTILIZADO MES ANTERIOR"", ""CodigoEvento"": 610, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9216-Desconto de vale-transporte""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,1,234,611,DESC. VALE ALIMENTACAO - CCT,"9243-Cesta básica ou refeição, vinculada ao PAT - Desconto",VERIFICAR ,-,"Natureza da Rubrica sujerida - 9241 Alimentação em ticket ou cartão, vinculada ao PAT - Desconto",,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. VALE ALIMENTACAO - CCT"", ""CodigoEvento"": 611, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9241 Alimentação em ticket ou cartão, vinculada ao PAT - Desconto"", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""9243-Cesta básica ou refeição, vinculada ao PAT - Desconto""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1,235,612,DESC. PENSAO ALIMENTICIA SALARIO,9213-Pensão alimentícia,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. PENSAO ALIMENTICIA SALARIO"", ""CodigoEvento"": 612, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9213-Pensão alimentícia""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,1,236,614,DESC. EMPRESTIMO BV,9254-Empréstimos consignados  desconto,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. EMPRESTIMO BV"", ""CodigoEvento"": 614, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9254-Empréstimos consignados  desconto""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,1,237,615,DESC. ASS. MÉDICA MES ANTERIOR,9219-Desconto de assistência médica ou odontológica,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. ASS. MÉDICA MES ANTERIOR"", ""CodigoEvento"": 615, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9219-Desconto de assistência médica ou odontológica""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,1,238,616,DESC. CONTRIB. ASSISTENCIAL,9232-Contribuição Sindical  Assistencial,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. CONTRIB. ASSISTENCIAL"", ""CodigoEvento"": 616, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9232-Contribuição Sindical  Assistencial""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,1,240,621,DESC. BB DETAL,9299-Outros descontos,VERIFICAR,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. BB DETAL"", ""CodigoEvento"": 621, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,1,241,624,DESC. VALE REFEIÇÃO - CCT,"9243-Cesta básica ou refeição, vinculada ao PAT - Desconto",OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. VALE REFEIÇÃO - CCT"", ""CodigoEvento"": 624, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9243-Cesta básica ou refeição, vinculada ao PAT - Desconto""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,1,242,626,DESC. ATRASO/FALTA HORAS MES ANTERIOR,9209-Faltas ou atrados,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. ATRASO/FALTA HORAS MES ANTERIOR"", ""CodigoEvento"": 626, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9209-Faltas ou atrados""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,1,243,627,DESC. ADIANT. NORMAL(DENTRO DO MES),9200-Desconto de Adiantamentos,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. ADIANT. NORMAL(DENTRO DO MES)"", ""CodigoEvento"": 627, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9200-Desconto de Adiantamentos""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,1,263,670,ADIC. NOTURNO C/39%,1205-Adicional noturno,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. NOTURNO C/39%"", ""CodigoEvento"": 670, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1205-Adicional noturno""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,1,264,671,DESC. VALE-TRANSPORTE NAO UTILIZADO,9216-Desconto de vale-transporte,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. VALE-TRANSPORTE NAO UTILIZADO"", ""CodigoEvento"": 671, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9216-Desconto de vale-transporte""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,1,245,632,DESC. CONT.. COLAB. LAB. CABINEIROS,9232-Contribuição Sindical  Assistencial,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. CONT.. COLAB. LAB. CABINEIROS"", ""CodigoEvento"": 632, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9232-Contribuição Sindical  Assistencial""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,1,246,635,DIF EMPRESTIMO,9254-Empréstimos consignados  desconto,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DIF EMPRESTIMO"", ""CodigoEvento"": 635, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9254-Empréstimos consignados  desconto""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1,248,640,DESC. PENSAO ALIMENTICIA S/13º SALARIO,9213-Pensão alimentícia,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. PENSAO ALIMENTICIA S/13º SALARIO"", ""CodigoEvento"": 640, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9213-Pensão alimentícia""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,1,249,641,DESC. I.N.S.S. (FÉRIAS),9201-Contribuição Previdenciária,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. I.N.S.S. (FÉRIAS)"", ""CodigoEvento"": 641, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9201-Contribuição Previdenciária""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,1,250,642,DESC INSALUBRIDADE INDEVIDO,1202-Adicional de insalubridade,OK,-,Verificar tipo de Rendimentos no GI,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC INSALUBRIDADE INDEVIDO"", ""CodigoEvento"": 642, ""OBSERVAÇÃO "": ""Verificar tipo de Rendimentos no GI"", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1202-Adicional de insalubridade""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,1,251,645,DESCONTO DE 2 VIA VT,0-Não Informado,VERIFICAR,Natureza da Rubrica sujerida - 9299 - Outros Descontos ,,,,,,"{""Nome Evento"": ""DESCONTO DE 2 VIA VT"", ""CodigoEvento"": 645, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9299 - Outros Descontos "", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""0-Não Informado""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,1,252,647,DESC. EMPRESTIMO ZIPDIN,9254-Empréstimos consignados  desconto,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. EMPRESTIMO ZIPDIN"", ""CodigoEvento"": 647, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9254-Empréstimos consignados  desconto""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,1,253,655,DESC. PENSAO ALIMENTICIA SALARIO,9213-Pensão alimentícia,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. PENSAO ALIMENTICIA SALARIO"", ""CodigoEvento"": 655, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9213-Pensão alimentícia""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,1,254,656,DESC. PENSAO ALIMENTICIA S/13º SALARIO,9213-Pensão alimentícia,OK,-,"Verificar a incidencias , está sem incidencia IRRF ",,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. PENSAO ALIMENTICIA S/13º SALARIO"", ""CodigoEvento"": 656, ""OBSERVAÇÃO "": ""Verificar a incidencias , está sem incidencia IRRF "", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9213-Pensão alimentícia""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,1,255,657,DESC. PENSAO ALIMENTICIA EM FERIAS,9213-Pensão alimentícia,OK,-,"Verificar a incidencias , está sem incidencia IRRF ",,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. PENSAO ALIMENTICIA EM FERIAS"", ""CodigoEvento"": 657, ""OBSERVAÇÃO "": ""Verificar a incidencias , está sem incidencia IRRF "", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9213-Pensão alimentícia""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,1,256,658,DESC. PENSAO ALIM S/ Férias,9213-Pensão alimentícia,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. PENSAO ALIM S/ Férias"", ""CodigoEvento"": 658, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9213-Pensão alimentícia""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,1,257,659,DESC. PENSAO ALIMENTICIA ACORDO,9213-Pensão alimentícia,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. PENSAO ALIMENTICIA ACORDO"", ""CodigoEvento"": 659, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9213-Pensão alimentícia""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,258,661,REEMB. VT-SALVADORCARD,1810-Transporte,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""REEMB. VT-SALVADORCARD"", ""CodigoEvento"": 661, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1810-Transporte""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,1,259,663,REEMB. VT-SALVADORCARD NAO CARREGADO,1810-Transporte,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""REEMB. VT-SALVADORCARD NAO CARREGADO"", ""CodigoEvento"": 663, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1810-Transporte""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,1,260,664,DESC. VALE ALIMENTACAO MES ANTERIOR,"9243-Cesta básica ou refeição, vinculada ao PAT - Desconto",VERIFICAR ,-,"Natureza da Rubrica sujerida - 9241 Alimentação em ticket ou cartão, vinculada ao PAT - Desconto",,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. VALE ALIMENTACAO MES ANTERIOR"", ""CodigoEvento"": 664, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9241 Alimentação em ticket ou cartão, vinculada ao PAT - Desconto"", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""9243-Cesta básica ou refeição, vinculada ao PAT - Desconto""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,1,261,667,DESC. MENS. SINDICAL,9231-Contribuição Sindical  Associativa,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. MENS. SINDICAL"", ""CodigoEvento"": 667, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9231-Contribuição Sindical  Associativa""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,1,262,669,ADIC. NOTURNO C/39%,1205-Adicional noturno,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. NOTURNO C/39%"", ""CodigoEvento"": 669, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1205-Adicional noturno""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,1,265,672,DESC. VALE-TRANSPORTE 6%,9216-Desconto de vale-transporte,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. VALE-TRANSPORTE 6%"", ""CodigoEvento"": 672, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9216-Desconto de vale-transporte""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,1,266,673,DESC. CARTAO BHBUS / OTIMO,9299-Outros descontos,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. CARTAO BHBUS / OTIMO"", ""CodigoEvento"": 673, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,1,267,677,DESC. VALE TRANSP. NAO UTILIZADO MES ANT,9216-Desconto de vale-transporte,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. VALE TRANSP. NAO UTILIZADO MES ANT"", ""CodigoEvento"": 677, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9216-Desconto de vale-transporte""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,1,268,684,ADIC. NOTURNO C/20%,1205-Adicional noturno,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. NOTURNO C/20%"", ""CodigoEvento"": 684, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1205-Adicional noturno""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,1,269,685,DESC. ADIANTAMENTO DE SALARIO,0-Não Informado,VERIFICAR,Natureza da Rubrica sujerida - 5501 Adiantamento de salário,,,,,,"{""Nome Evento"": ""DESC. ADIANTAMENTO DE SALARIO"", ""CodigoEvento"": 685, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 5501 Adiantamento de salário"", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""0-Não Informado""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,1,270,686,DESC. AVISO PREVIO NAO TRABALHADO,0-Não Informado,VERIFICAR,,,,,,,"{""Nome Evento"": ""DESC. AVISO PREVIO NAO TRABALHADO"", ""CodigoEvento"": 686, ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""0-Não Informado""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,1,271,689,DESC. VT DIF CCT,9216-Desconto de vale-transporte,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. VT DIF CCT"", ""CodigoEvento"": 689, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9216-Desconto de vale-transporte""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,1,272,690,DESC. VA E VR DIF CCT,"9243-Cesta básica ou refeição, vinculada ao PAT - Desconto",OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. VA E VR DIF CCT"", ""CodigoEvento"": 690, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9243-Cesta básica ou refeição, vinculada ao PAT - Desconto""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,1,273,691,DESC. ANTECIPACAO VT,9216-Desconto de vale-transporte,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. ANTECIPACAO VT"", ""CodigoEvento"": 691, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9216-Desconto de vale-transporte""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,1,274,692,DESC. 2 VIA CARTAO,0-Não Informado,VERIFICAR,Natureza da Rubrica sujerida - 9299 - Outros Descontos ,,,,,,"{""Nome Evento"": ""DESC. 2 VIA CARTAO"", ""CodigoEvento"": 692, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9299 - Outros Descontos "", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""0-Não Informado""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,1,275,693,DESC. EMPRESTIMO FOLHA PGTO ANTERIOR,0-Não Informado,VERIFICAR,,,,,,,"{""Nome Evento"": ""DESC. EMPRESTIMO FOLHA PGTO ANTERIOR"", ""CodigoEvento"": 693, ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""0-Não Informado""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,1,276,697,ADIC. NOTURNO C/39% MES ANTERIOR,1205-Adicional noturno,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. NOTURNO C/39% MES ANTERIOR"", ""CodigoEvento"": 697, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1205-Adicional noturno""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
